item,url,artist,discount_price,price,is_sold_out,ds,vendor,is_autograph,avg_review_value,number_of_questions,number_of_reviews,presale
킹덤 | KINGDOM | 2ND MINI ALBUM [ HISTORY OF KINGDOM: PART II. CHIWOO ] | (DUSK VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%82%B9%EB%8D%A4-kingdom-history-of-kingdom-part-2-chiwoo-dusk-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
킹덤 | KINGDOM | 2ND MINI ALBUM [ HISTORY OF KINGDOM: PART II. CHIWOO ] | (DAWN VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%82%B9%EB%8D%A4-kingdom-history-of-kingdom-part-2-chiwoo-dawn-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
방탄소년단 | BTS | 2ND SINGLE ALBUM [ BUTTER ] | (PEACHES VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8-bts-single-album-butter-peaches-ver-poster-only,,,3.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
방탄소년단 | BTS | 2ND SINGLE ALBUM [ BUTTER ] | (CREAM VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8-bts-single-album-butter-cream-ver-poster-only,,,3.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
엔시티 드림 | NCT DREAM | 1ST ALBUM REPACKAGE [ HELLO FUTURE ] | (KIHNO VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%EC%8B%9C%ED%8B%B0%EB%93%9C%EB%A6%BC-nct-dream-1st-album-repackage-hello-future-kit-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
전소연 | JEON SOYEON | 1ST MINI ALBUM [ WINDY ] | (E VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A0%84%EC%86%8C%EC%97%B0-jeon-soyeon-1st-mini-album-windy-version-e-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
전소연 | JEON SOYEON | 1ST MINI ALBUM [ WINDY ] | (D VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A0%84%EC%86%8C%EC%97%B0-jeon-soyeon-1st-mini-album-windy-version-d-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
전소연 | JEON SOYEON | 1ST MINI ALBUM [ WINDY ] | (C VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A0%84%EC%86%8C%EC%97%B0-jeon-soyeon-1st-mini-album-windy-version-c-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
전소연 | JEON SOYEON | 1ST MINI ALBUM [ WINDY ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A0%84%EC%86%8C%EC%97%B0-jeon-soyeon-1st-mini-album-windy-version-b-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
전소연 | JEON SOYEON | 1ST MINI ALBUM [ WINDY ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A0%84%EC%86%8C%EC%97%B0-jeon-soyeon-1st-mini-album-windy-version-a-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
에스에프나인 | SF9 | 9TH MINI ALBUM [ TURN OVER ] | (9 VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%90%EC%8A%A4%EC%97%90%ED%94%84%EB%82%98%EC%9D%B8-sf9-9th-mini-album-turn-over-9-ver-poster-only,,,3.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
에스에프나인 | SF9 | 9TH MINI ALBUM [ TURN OVER ] | (F VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%90%EC%8A%A4%EC%97%90%ED%94%84%EB%82%98%EC%9D%B8-sf9-9th-mini-album-turn-over-f-ver-poster-only,,,3.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
에스에프나인 | SF9 | 9TH MINI ALBUM [ TURN OVER ] | (S VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%90%EC%8A%A4%EC%97%90%ED%94%84%EB%82%98%EC%9D%B8-sf9-9th-mini-album-turn-over-s-ver-poster-only,,,3.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
데이식스 | DAY6 EVEN OF DAY | 2ND MINI ALBUM [ RIGHT THROUGH ME ] | (DOWOON VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%8D%B0%EC%9D%B4%EC%8B%9D%EC%8A%A4-day6-even-of-day-2nd-mini-album-right-through-me-dowoon-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
데이식스 | DAY6 EVEN OF DAY | 2ND MINI ALBUM [ RIGHT THROUGH ME ] | (WONPIL VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%8D%B0%EC%9D%B4%EC%8B%9D%EC%8A%A4-day6-even-of-day-2nd-mini-album-right-through-me-wonpil-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
데이식스 | DAY6 EVEN OF DAY | 2ND MINI ALBUM [ RIGHT THROUGH ME ] | (YOUNG K VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%8D%B0%EC%9D%B4%EC%8B%9D%EC%8A%A4-day6-even-of-day-2nd-mini-album-right-through-me-young-k-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
한승우 | HAN SEUNGWOO | 2ND MINI ALBUM [ FADE ] | (OUT - B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%9C%EC%8A%B9%EC%9A%B0-han-seung-woo-2nd-mini-album-fade-out-ver-b-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
한승우 | HAN SEUNGWOO | 2ND MINI ALBUM [ FADE ] | (OUT - A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%9C%EC%8A%B9%EC%9A%B0-han-seung-woo-2nd-mini-album-fade-out-ver-a-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
한승우 | HAN SEUNGWOO | 2ND MINI ALBUM [ FADE ] | (IN - B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%9C%EC%8A%B9%EC%9A%B0-han-seung-woo-2nd-mini-album-fade-in-ver-b-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
한승우 | HAN SEUNGWOO | 2ND MINI ALBUM [ FADE ] | (IN - A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%9C%EC%8A%B9%EC%9A%B0-han-seung-woo-2nd-mini-album-fade-in-ver-a-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
에이스 | A.C.E | 5TH MINI ALBUM [ SIREN: DAWN ] | (MOON VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%90%EC%9D%B4%EC%8A%A4-a-c-e-5th-mini-album-siren-dawn-moon-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
에이스 | A.C.E | 5TH MINI ALBUM [ SIREN: DAWN ] | (ECLIPSE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%90%EC%9D%B4%EC%8A%A4-a-c-e-5th-mini-album-siren-dawn-eclipse-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
에이스 | A.C.E | 5TH MINI ALBUM [ SIREN: DAWN ] | (SUN VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%90%EC%9D%B4%EC%8A%A4-a-c-e-5th-mini-album-siren-dawn-sun-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
투피엠 | 2PM | 7TH ALBUM [ MUST ] | (DARK VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%88%AC%ED%94%BC%EC%97%A0-2pm-7th-album-must-dark-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
투피엠 | 2PM | 7TH ALBUM [ MUST ] | (LIGHT VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%88%AC%ED%94%BC%EC%97%A0-2pm-7th-album-must-light-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엔시티드림 | NCT DREAM | 1ST ALBUM REPACKAGE [ HELLO FUTURE ] | (E VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%EC%8B%9C%ED%8B%B0%EB%93%9C%EB%A6%BC-nct-dream-1st-album-repackage-hello-future-version-e-poster-only,,,2.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
엔시티드림 | NCT DREAM | 1ST ALBUM REPACKAGE [ HELLO FUTURE ] | (D VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%EC%8B%9C%ED%8B%B0%EB%93%9C%EB%A6%BC-nct-dream-1st-album-repackage-hello-future-version-d-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엔시티드림 | NCT DREAM | 1ST ALBUM REPACKAGE [ HELLO FUTURE ] | (C VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%EC%8B%9C%ED%8B%B0%EB%93%9C%EB%A6%BC-nct-dream-1st-album-repackage-hello-future-version-c-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엔시티드림 | NCT DREAM | 1ST ALBUM REPACKAGE [ HELLO FUTURE ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%EC%8B%9C%ED%8B%B0%EB%93%9C%EB%A6%BC-nct-dream-1st-album-repackage-hello-future-version-b-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엔시티드림 | NCT DREAM | 1ST ALBUM REPACKAGE [ HELLO FUTURE ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%EC%8B%9C%ED%8B%B0%EB%93%9C%EB%A6%BC-nct-dream-1st-album-repackage-hello-future-version-a-poster-only,,,2.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
이달의 소녀 | LOONA | 4TH MINI ALBUM [ & ] | (D VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9D%B4%EB%8B%AC%EC%9D%98-%EC%86%8C%EB%85%80-loona-4th-mini-album-version-d-poster-only,,,5.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
이달의 소녀 | LOONA | 4TH MINI ALBUM [ & ] | (C VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9D%B4%EB%8B%AC%EC%9D%98-%EC%86%8C%EB%85%80-loona-4th-mini-album-version-c-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
이달의 소녀 | LOONA | 4TH MINI ALBUM [ & ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9D%B4%EB%8B%AC%EC%9D%98-%EC%86%8C%EB%85%80-loona-4th-mini-album-version-b-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
이달의 소녀 | LOONA | 4TH MINI ALBUM [ & ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9D%B4%EB%8B%AC%EC%9D%98-%EC%86%8C%EB%85%80-loona-4th-mini-album-version-a-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엘르 | ELLE | [ LISA ] COVER | 2021-4 | (VERSION D) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%98%EB%A5%B4-elle-lisa-cover-april-2021-version-d-poster-only,,,3.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엘르 | ELLE | [ LISA ] COVER | 2021-4 | (VERSION C) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%98%EB%A5%B4-elle-lisa-cover-april-2021-version-c-poster-only,,,3.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엘르 | ELLE | [ LISA ] COVER | 2021-4 | (VERSION B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%98%EB%A5%B4-elle-lisa-cover-april-2021-version-b-poster-only,,,3.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엘르 | ELLE | [ LISA ] COVER | 2021-4 | (VERSION A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%98%EB%A5%B4-elle-lisa-cover-april-2021-version-a-poster-only,,,3.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
바자코리아 | HARPER'S BAZAAR | [ JENNIE ] COVER | 2021-4 | (C VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B0%94%EC%9E%90%EC%BD%94%EB%A6%AC%EC%95%84-bazaar-jennie-cover-april-2021-version-c-poster-only,,,5.99,True,2022-11-14,musicplaza,False,5.0,0.0,1.0,
바자코리아 | HARPER'S BAZAAR | [ JENNIE ] COVER | 2021-4 | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B0%94%EC%9E%90%EC%BD%94%EB%A6%AC%EC%95%84-bazaar-jennie-cover-april-2021-version-b-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
바자코리아 | HARPER'S BAZAAR | [ JENNIE ] COVER | 2021-4 | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B0%94%EC%9E%90%EC%BD%94%EB%A6%AC%EC%95%84-bazaar-jennie-cover-april-2021-version-a-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엘르 | ELLE | [ ROSE ] COVER | 2021-6 | (VERSION C) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%98%EB%A5%B4-elle-rose-cover-june-2021-version-c-poster-only,,,2.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
엘르 | ELLE | [ ROSE ] COVER | 2021-6 | (VERSION B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%98%EB%A5%B4-elle-rose-cover-june-2021-version-b-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엘르 | ELLE | [ ROSE ] COVER | 2021-6 | (VERSION A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%98%EB%A5%B4-elle-rose-cover-june-2021-version-a-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
원위 | ONEWE | 1ST SINGLE ALBUM [ MEMORY: ILLUSION ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9B%90%EC%9C%84-onewe-1st-single-album-memory-illusion-version-b-poster-only,,,5.99,True,2022-11-14,musicplaza,False,0.0,0.0,0.0,
온앤오프 | ONF | 1ST ALBUM [ ONF: MY NAME ] | (C VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%98%A8%EC%95%A4%EC%98%A4%ED%94%84-onf-the-first-album-onf-my-name-version-c-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
온앤오프 | ONF | 1ST ALBUM [ ONF: MY NAME ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%98%A8%EC%95%A4%EC%98%A4%ED%94%84-onf-the-first-album-onf-my-name-version-b-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
온앤오프 | ONF | 1ST ALBUM [ ONF: MY NAME ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%98%A8%EC%95%A4%EC%98%A4%ED%94%84-onf-the-first-album-onf-my-name-version-a-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
원위 | ONEWE | 1ST MINI ALBUM [ PLANET NINE: ALTER EGO ] | (C VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9B%90%EC%9C%84-onewe-1st-mini-album-planet-nine-alter-ego-version-c-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
원위 | ONEWE | 1ST MINI ALBUM [ PLANET NINE: ALTER EGO ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9B%90%EC%9C%84-onewe-1st-mini-album-planet-nine-alter-ego-version-b-poster-only,,,5.99,True,2022-11-14,musicplaza,False,0.0,0.0,0.0,
원위 | ONEWE | 1ST MINI ALBUM [ PLANET NINE: ALTER EGO ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9B%90%EC%9C%84-onewe-1st-mini-album-planet-nine-alter-ego-version-a-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
이펙스 | EPEX | 1ST MINI ALBUM [ BIPOLAR PT.1 PRELUDE OF ANXIETY ] | (ABYSS VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9D%B4%ED%8E%99%EC%8A%A4-epex-1st-ep-album-bipolar-pt-1-prelude-of-anxiety-abyss-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
이펙스 | EPEX | 1ST MINI ALBUM [ BIPOLAR PT.1 PRELUDE OF ANXIETY ] | (REALITY VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9D%B4%ED%8E%99%EC%8A%A4-epex-1st-ep-album-bipolar-pt-1-prelude-of-anxiety-reality-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
우아! | WOO!AH! | 3RD SINGLE ALBUM [ WISH ] | (HAPPY VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9A%B0-%EC%95%84-woo-ah-3rd-single-album-wish-happy-ver-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
우아! | WOO!AH! | 3RD SINGLE ALBUM [ WISH ] | (HOPE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9A%B0-%EC%95%84-woo-ah-3rd-single-album-wish-hope-ver-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
라잇썸 | LIGHTSUM | 1ST SINGLE ALBUM [ VANILLA ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%9D%BC%EC%9E%87%EC%8D%B8-lightsum-debut-single-album-vanilla-version-a-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
업텐션 | UP10TION | 2ND ALBUM [ CONNECTION ] | (ILLUMINATE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%85%ED%85%90%EC%85%98-up10tion-2nd-album-connection-illuminate-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
업텐션 | UP10TION | 2ND ALBUM [ CONNECTION ] | (SILHOUETTE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%85%ED%85%90%EC%85%98-up10tion-2nd-album-connection-silhouette-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
고스트나인 | GHOST9 | 4TH MINI ALBUM [ NOW: WHEN WE ARE IN LOVE ] | POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EA%B3%A0%EC%8A%A4%ED%8A%B8%EB%82%98%EC%9D%B8-ghost9-4th-mini-album-now-when-we-are-in-love-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
하성운 | HA SUNGWOON | 5TH MINI ALBUM [ SNEAKERS ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%98%EC%84%B1%EC%9A%B4-ha-sung-woon-5th-mini-album-sneakers-ver-b-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
하성운 | HA SUNGWOON | 5TH MINI ALBUM [ SNEAKERS ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%98%EC%84%B1%EC%9A%B4-ha-sung-woon-5th-mini-album-sneakers-ver-a-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
베리베리 | VERIVERY | 3RD MINI ALBUM [ FACE ME ] | (DIY - A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B2%A0%EB%A6%AC%EB%B2%A0%EB%A6%AC-verivery-3rd-mini-album-face-me-diy-ver-a-poster-only-1,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엔플라잉 | N.FLYING | 1ST ALBUM [ MAN ON THE MOON ] | (OUTSIDE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%ED%94%8C%EB%9D%BC%EC%9E%89-n-flying-1st-album-man-on-the-moon-outside-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
엔플라잉 | N.FLYING | 1ST ALBUM [ MAN ON THE MOON ] | (INSIDE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%ED%94%8C%EB%9D%BC%EC%9E%89-n-flying-1st-album-man-on-the-moon-inside-ver-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
공원소녀 | GWSN | 5TH MINI ALBUM [ THE OTHER SIDE OF THE MOON ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EA%B3%B5%EC%9B%90%EC%86%8C%EB%85%80-gwsn-5th-mini-album-the-other-side-of-the-moon-version-b-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
공원소녀 | GWSN | 5TH MINI ALBUM [ THE OTHER SIDE OF THE MOON ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EA%B3%B5%EC%9B%90%EC%86%8C%EB%85%80-gwsn-5th-mini-album-the-other-side-of-the-moon-version-a-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
마마무 | MAMAMOO | 11TH MINI ALBUM [ WAW ] | (D VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%A7%88%EB%A7%88%EB%AC%B4-mamamoo-11th-mini-album-waw-version-d-poster-only,,,2.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
마마무 | MAMAMOO | 11TH MINI ALBUM [ WAW ] | (C VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%A7%88%EB%A7%88%EB%AC%B4-mamamoo-11th-mini-album-waw-version-c-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
마마무 | MAMAMOO | 11TH MINI ALBUM [ WAW ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%A7%88%EB%A7%88%EB%AC%B4-mamamoo-11th-mini-album-waw-version-b-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
마마무 | MAMAMOO | 11TH MINI ALBUM [ WAW ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%A7%88%EB%A7%88%EB%AC%B4-mamamoo-11th-mini-album-waw-version-a-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
조이 | JOY | 1ST SPECIAL ALBUM [ HELLO ] | (CASSETTE - B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A1%B0%EC%9D%B4-joy-special-album-hello-cassette-ver-b-poster-only,,,5.99,True,2022-11-14,musicplaza,False,5.0,0.0,4.0,
조이 | JOY | 1ST SPECIAL ALBUM [ HELLO ] | (CASSETTE - A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A1%B0%EC%9D%B4-joy-special-album-hello-cassette-ver-a-poster-only,,,5.99,True,2022-11-14,musicplaza,False,0.0,0.0,0.0,
조이 | JOY | 1ST SPECIAL ALBUM [ HELLO ] | (CASE - B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A1%B0%EC%9D%B4-joy-special-album-hello-case-ver-b-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
조이 | JOY | 1ST SPECIAL ALBUM [ HELLO ] | (CASE - A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A1%B0%EC%9D%B4-joy-special-album-hello-case-ver-a-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
조이 | JOY | 1ST SPECIAL ALBUM [ HELLO ] | (PHOTOBOOK - B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A1%B0%EC%9D%B4-joy-special-album-hello-photo-book-ver-b-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
조이 | JOY | 1ST SPECIAL ALBUM [ HELLO ] | (PHOTOBOOK - A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A1%B0%EC%9D%B4-joy-special-album-hello-photo-book-ver-a-poster-only,,,5.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
브레이브 걸스 | BRAVE GIRLS | 5TH MINI ALBUM [ SUMMER QUEEN ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B8%8C%EB%A0%88%EC%9D%B4%EB%B8%8C-%EA%B1%B8%EC%8A%A4-brave-girls-5th-mini-album-summer-queen-version-b-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
브레이브 걸스 | BRAVE GIRLS | 5TH MINI ALBUM [ SUMMER QUEEN ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B8%8C%EB%A0%88%EC%9D%B4%EB%B8%8C-%EA%B1%B8%EC%8A%A4-brave-girls-5th-mini-album-summer-queen-version-a-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
위아이 | WEI | 3RD MINI ALBUM [ IDENTITY: ACTION ] | (DOUBLE-SIDED) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9C%84%EC%95%84%EC%9D%B4-wei-3rd-mini-album-identity-action-poster-only-double-sided,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
세븐틴 | SEVENTEEN | 8TH MINI ALBUM [ YOUR CHOICE ] | (D VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%84%B8%EB%B8%90%ED%8B%B4-seventeen-8th-mini-album-your-choice-d-version-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
세븐틴 | SEVENTEEN | 8TH MINI ALBUM [ YOUR CHOICE ] | (C VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%84%B8%EB%B8%90%ED%8B%B4-seventeen-8th-mini-album-your-choice-c-version-poster-only,,,2.99,False,2022-11-14,musicplaza,False,0.0,0.0,0.0,
세븐틴 | SEVENTEEN | 8TH MINI ALBUM [ YOUR CHOICE ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%84%B8%EB%B8%90%ED%8B%B4-seventeen-8th-mini-album-your-choice-b-version-poster-only,,,2.99,False,2022-11-14,musicplaza,False,5.0,0.0,1.0,
